player_id,condition,stat,n,raw_over,own_base,shrunk_over,edge_pp,career_games,name,role,team,last_season,flag
00-0039342,road,receptions,12,0.5,0.458,0.472,1.4,24,X.Legette,WR,CAR,2025,False
00-0040130,road,receptions,6,0.5,0.429,0.442,1.4,14,J.Higgins,WR,HOU,2025,False
00-0040187,road,receptions,4,0.5,0.4,0.414,1.4,10,M.Evans,TE,CAR,2025,False
00-0040715,road,receptions,3,0.333,0.2,0.214,1.4,5,C.Skattebo,RB,NYG,2025,False
00-0032775,short_week,receptions,5,0.6,0.515,0.529,1.4,66,D.Robinson,WR,SF,2025,False
00-0033948,short_week,receptions,4,0.5,0.4,0.414,1.4,55,Ja.Williams,RB,NO,2024,False
00-0034844,short_week,receptions,4,0.5,0.4,0.414,1.4,60,S.Barkley,RB,PHI,2025,False
00-0038046,short_week,receptions,3,0.667,0.533,0.548,1.4,15,C.Kolar,TE,BAL,2025,False
00-0036626,post_bye,receptions,4,0.5,0.4,0.414,1.4,40,D.Brown,WR,JAX,2025,False
00-0038976,post_bye,receptions,3,0.667,0.541,0.554,1.4,37,M.Mims,WR,DEN,2025,False
00-0031045,big_favorite,receptions,3,0.667,0.533,0.548,1.4,15,C.Hyde,RB,JAX,2021,False
00-0034753,big_favorite,receptions,26,0.5,0.472,0.486,1.4,72,M.Andrews,TE,BAL,2025,False
00-0036326,big_favorite,receptions,9,0.444,0.39,0.405,1.4,41,C.Claypool,WR,MIA,2023,False
00-0033950,big_underdog,receptions,6,0.5,0.429,0.442,1.4,14,W.Gallman,RB,ATL,2021,False
00-0034353,big_underdog,receptions,3,0.667,0.538,0.552,1.4,13,A.Miller,WR,BAL,2024,False
00-0038794,big_underdog,receptions,6,0.667,0.594,0.608,1.4,32,J.McLaughlin,RB,DEN,2025,False
00-0030549,backup_qb,receptions,7,0.429,0.364,0.378,1.4,11,T.Eifert,TE,JAX,2020,False
00-0037475,backup_qb,receptions,3,0.667,0.538,0.552,1.4,13,S.Smartt,TE,NYJ,2025,False
00-0038046,backup_qb,receptions,3,0.667,0.533,0.548,1.4,15,C.Kolar,TE,BAL,2025,False
00-0039021,backup_qb,receptions,6,0.5,0.429,0.442,1.4,21,R.Johnson,RB,CHI,2025,False
00-0031273,division_rematch,receptions,5,0.6,0.517,0.531,1.4,29,C.Brate,TE,TB,2022,False
00-0034011,division_rematch,receptions,4,0.5,0.4,0.414,1.4,25,D.Arnold,TE,JAX,2022,False
00-0034407,division_rematch,receptions,11,0.545,0.5,0.514,1.4,50,R.McCloud,WR,NYG,2025,False
00-0035215,division_rematch,receptions,4,0.5,0.4,0.414,1.4,25,D.Harty,WR,BUF,2023,False
00-0027029,late_season,receptions,3,0.333,0.2,0.214,1.4,5,L.McCoy,RB,TB,2020,False
00-0029892,late_season,receptions,21,0.524,0.492,0.507,1.4,65,K.Juszczyk,RB,SF,2025,False
00-0032956,late_season,receptions,4,0.5,0.4,0.414,1.4,5,A.Janovich,RB,CLE,2021,False
00-0033594,late_season,receptions,4,0.5,0.4,0.414,1.4,10,C.Carson,RB,SEA,2021,False
00-0034115,late_season,receptions,19,0.474,0.441,0.455,1.4,34,J.Wilson,RB,MIA,2024,False
00-0035715,late_season,receptions,4,0.5,0.4,0.414,1.4,5,D.Gore,RB,WAS,2023,False
00-0035864,late_season,receptions,4,0.5,0.4,0.414,1.4,15,K.Hinton,WR,DEN,2022,False
00-0036133,late_season,receptions,7,0.429,0.364,0.378,1.4,11,J.Proche,WR,TEN,2025,False
00-0036326,late_season,receptions,14,0.429,0.39,0.404,1.4,41,C.Claypool,WR,MIA,2023,False
00-0036387,late_season,receptions,17,0.471,0.436,0.45,1.4,39,J.Reagor,WR,LAC,2024,False
00-0036900,late_season,receptions,23,0.522,0.492,0.506,1.4,63,J.Chase,WR,CIN,2025,False
00-0036913,late_season,receptions,7,0.429,0.364,0.378,1.4,22,K.Toney,WR,CLE,2024,False
00-0037282,late_season,receptions,4,0.5,0.4,0.414,1.4,5,J.Mitchell,TE,CAR,2025,False
00-0037487,late_season,receptions,4,0.5,0.4,0.414,1.4,10,D.Thompkins,WR,ATL,2025,False
00-0038618,late_season,receptions,14,0.571,0.531,0.546,1.4,32,X.Hutchinson,WR,HOU,2025,False
00-0038935,late_season,receptions,11,0.455,0.409,0.423,1.4,22,B.Strange,TE,JAX,2025,False
00-0031549,body_clock_1pmET_road,receptions,4,0.5,0.397,0.411,1.4,58,N.Agholor,WR,BAL,2024,False
00-0035500,body_clock_1pmET_road,receptions,10,0.4,0.351,0.365,1.4,37,G.Dortch,WR,ARI,2025,False
00-0037744,body_clock_1pmET_road,receptions,13,0.615,0.574,0.588,1.4,47,T.McBride,TE,ARI,2025,False
00-0033293,after_OT,receptions,5,0.6,0.515,0.529,1.4,68,A.Jones,RB,MIN,2025,False
00-0034272,after_OT,receptions,3,0.667,0.532,0.547,1.4,62,M.Valdes-Scantling,WR,PIT,2025,False
00-0035215,after_OT,receptions,4,0.5,0.4,0.414,1.4,25,D.Harty,WR,BUF,2023,False
00-0036182,after_OT,receptions,4,0.5,0.4,0.414,1.4,55,N.Westbrook-Ikhine,WR,MIA,2025,False
00-0039391,heavy_workload_lastwk,receptions,3,0.333,0.2,0.214,1.4,15,K.Vidal,RB,LAC,2025,False
00-0034983,after_100yd_game,receptions,3,0.667,0.532,0.546,1.4,47,H.Renfrow,WR,CAR,2025,False
00-0031547,vs_high_blitz,receptions,19,0.421,0.389,0.403,1.4,36,D.Parker,WR,NE,2023,False
00-0032128,vs_high_blitz,receptions,5,0.6,0.519,0.532,1.4,27,C.Conley,WR,SF,2024,False
00-0034270,vs_high_blitz,receptions,44,0.523,0.5,0.514,1.4,62,T.Conklin,TE,LAC,2025,False
00-0035860,vs_high_blitz,receptions,3,0.333,0.2,0.214,1.4,10,T.Jones,RB,ARI,2024,False
00-0036133,vs_high_blitz,receptions,7,0.429,0.364,0.378,1.4,11,J.Proche,WR,TEN,2025,False
00-0022921,fast_ref_crew,receptions,4,0.5,0.4,0.414,1.4,10,L.Fitzgerald,WR,ARI,2020,False
00-0032128,fast_ref_crew,receptions,5,0.6,0.519,0.532,1.4,27,C.Conley,WR,SF,2024,False
00-0033943,fast_ref_crew,receptions,15,0.467,0.429,0.443,1.4,49,J.Reynolds,WR,NYJ,2025,False
00-0034407,fast_ref_crew,receptions,11,0.545,0.5,0.514,1.4,50,R.McCloud,WR,NYG,2025,False
00-0035510,fast_ref_crew,receptions,6,0.5,0.429,0.442,1.4,14,J.Smith,WR,NYJ,2022,False
00-0035864,fast_ref_crew,receptions,4,0.5,0.4,0.414,1.4,15,K.Hinton,WR,DEN,2022,False
00-0036326,fast_ref_crew,receptions,9,0.444,0.39,0.405,1.4,41,C.Claypool,WR,MIA,2023,False
00-0038608,fast_ref_crew,receptions,8,0.625,0.565,0.58,1.4,23,K.Boutte,WR,NE,2025,False
00-0039391,fast_ref_crew,receptions,3,0.333,0.2,0.214,1.4,15,K.Vidal,RB,LAC,2025,False
00-0030061,slow_ref_crew,receptions,15,0.6,0.561,0.576,1.4,57,Z.Ertz,TE,WAS,2025,False
00-0032187,slow_ref_crew,receptions,10,0.5,0.45,0.464,1.4,20,D.Johnson,RB,NO,2022,False
00-0034970,slow_ref_crew,receptions,4,0.75,0.65,0.664,1.4,20,I.Smith,TE,CIN,2023,False
00-0035860,slow_ref_crew,receptions,3,0.333,0.2,0.214,1.4,10,T.Jones,RB,ARI,2024,False
00-0036887,slow_ref_crew,receptions,9,0.333,0.28,0.294,1.4,25,L.Farrell,TE,SF,2025,False
00-0031558,dome,td_any,3,0.333,0.2,0.214,1.4,5,M.Williams,TE,ARI,2022,False
00-0032918,dome,td_any,19,0.158,0.125,0.139,1.4,32,C.Ham,RB,MIN,2025,False
00-0034171,dome,td_any,3,0.333,0.2,0.214,1.4,5,J.Cabinda,RB,DET,2023,False
00-0037664,dome,td_any,29,0.276,0.25,0.264,1.4,52,A.Pierce,WR,IND,2025,False
00-0038612,dome,td_any,4,0.5,0.4,0.414,1.4,5,A.Perry,WR,NO,2023,False
00-0040727,dome,td_any,7,0.143,0.077,0.091,1.4,13,T.Harris,WR,LAC,2025,False
00-0030216,outdoor,td_any,3,0.333,0.2,0.214,1.4,5,J.Hill,TE,NO,2020,False
00-0031547,outdoor,td_any,32,0.219,0.194,0.208,1.4,36,D.Parker,WR,NE,2023,False
00-0034253,outdoor,td_any,10,0.3,0.25,0.264,1.4,12,D.Hilliard,RB,TEN,2022,False
00-0036410,outdoor,td_any,57,0.474,0.453,0.467,1.4,64,T.Higgins,WR,CIN,2025,False
00-0036534,outdoor,td_any,3,0.333,0.2,0.214,1.4,5,S.Zylstra,TE,DET,2025,False
00-0038933,outdoor,td_any,28,0.214,0.188,0.202,1.4,32,D.Kincaid,TE,BUF,2025,False
00-0034208,turf,td_any,7,0.143,0.077,0.091,1.4,13,M.Boone,RB,CAR,2024,False
00-0034646,turf,td_any,26,0.115,0.088,0.102,1.4,34,B.Powell,WR,MIN,2024,False
00-0036556,turf,td_any,14,0.214,0.176,0.19,1.4,17,B.Jordan,TE,HOU,2024,False
00-0038612,turf,td_any,4,0.5,0.4,0.414,1.4,5,A.Perry,WR,NO,2023,False
00-0038839,turf,td_any,3,0.333,0.2,0.214,1.4,5,M.Tinsley,WR,CIN,2025,False
00-0038977,turf,td_any,14,0.429,0.389,0.403,1.4,18,T.Dell,WR,HOU,2024,False
00-0030216,grass,td_any,3,0.333,0.2,0.214,1.4,5,J.Hill,TE,NO,2020,False
00-0031384,grass,td_any,4,0.5,0.4,0.414,1.4,5,R.Rodgers,TE,LAC,2022,False
00-0032688,grass,td_any,27,0.185,0.158,0.172,1.4,38,R.Chosen,WR,WAS,2025,False
00-0034253,grass,td_any,10,0.3,0.25,0.264,1.4,12,D.Hilliard,RB,TEN,2022,False
00-0034370,grass,td_any,7,0.286,0.222,0.236,1.4,9,D.Hamilton,WR,DEN,2020,False
00-0039041,grass,td_any,20,0.1,0.069,0.083,1.4,29,E.Higgins,TE,ARI,2025,False
00-0031549,wind15+,td_any,6,0.333,0.259,0.273,1.4,58,N.Agholor,WR,BAL,2024,False
00-0035676,wind15+,td_any,10,0.5,0.451,0.465,1.4,71,A.Brown,WR,PHI,2025,False
00-0034297,cold<=32,td_any,3,0.333,0.207,0.22,1.4,29,B.Pringle,WR,WAS,2023,False
00-0038797,cold<=32,td_any,3,0.333,0.207,0.22,1.4,29,E.Wilson,RB,GB,2025,False
00-0034286,primetime,td_any,3,0.333,0.2,0.214,1.4,20,R.James,WR,KC,2023,False
00-0036628,primetime,td_any,7,0.143,0.079,0.093,1.4,38,J.Bates,TE,WAS,2025,False
00-0037267,primetime,td_any,3,0.333,0.2,0.214,1.4,35,J.Ford,RB,CLE,2025,False
00-0038454,primetime,td_any,7,0.143,0.077,0.091,1.4,13,K.Mitchell,RB,BAL,2025,False
00-0032385,day_game,td_any,32,0.125,0.1,0.114,1.4,40,S.Shepard,WR,TB,2025,False
00-0033258,day_game,td_any,3,0.333,0.2,0.214,1.4,5,D.Daniels,TE,ARI,2021,False
00-0033856,day_game,td_any,22,0.455,0.424,0.438,1.4,33,L.Fournette,RB,BUF,2023,False
00-0035671,day_game,td_any,3,0.333,0.2,0.214,1.4,5,J.Sternberger,TE,GB,2020,False
00-0036332,day_game,td_any,14,0.214,0.176,0.19,1.4,17,J.Deguara,TE,ARI,2025,False
00-0036650,day_game,td_any,3,0.333,0.2,0.214,1.4,5,L.Rountree,RB,LAC,2022,False
00-0036906,day_game,td_any,25,0.2,0.171,0.186,1.4,35,K.Herbert,RB,NYJ,2025,False
00-0037475,day_game,td_any,7,0.143,0.077,0.091,1.4,13,S.Smartt,TE,NYJ,2025,False
00-0030279,home,td_any,34,0.382,0.358,0.372,1.4,67,K.Allen,WR,LAC,2025,False
00-0031381,home,td_any,39,0.564,0.541,0.555,1.4,74,D.Adams,WR,LA,2025,False
00-0033455,home,td_any,15,0.133,0.097,0.11,1.4,31,A.Firkser,TE,DET,2025,False
00-0034171,home,td_any,3,0.333,0.2,0.214,1.4,5,J.Cabinda,RB,DET,2023,False
00-0038589,home,td_any,10,0.1,0.053,0.066,1.4,19,J.Whyle,TE,GB,2025,False
00-0038685,home,td_any,10,0.1,0.053,0.066,1.4,19,C.Brooks,RB,GB,2025,False
00-0038839,home,td_any,3,0.333,0.2,0.214,1.4,5,M.Tinsley,WR,CIN,2025,False
00-0039355,home,td_any,7,0.143,0.077,0.091,1.4,13,L.McCaffrey,WR,WAS,2025,False
00-0039359,home,td_any,7,0.143,0.077,0.091,1.4,13,C.Stover,TE,HOU,2025,False
00-0030216,road,td_any,3,0.333,0.2,0.214,1.4,5,J.Hill,TE,NO,2020,False
00-0030506,road,td_any,38,0.395,0.372,0.386,1.4,78,T.Kelce,TE,KC,2025,False
00-0031558,road,td_any,3,0.333,0.2,0.214,1.4,5,M.Williams,TE,ARI,2022,False
00-0034970,road,td_any,10,0.3,0.25,0.264,1.4,20,I.Smith,TE,CIN,2023,False
00-0035671,road,td_any,3,0.333,0.2,0.214,1.4,5,J.Sternberger,TE,GB,2020,False
00-0036040,road,td_any,29,0.276,0.25,0.264,1.4,60,J.Johnson,TE,NO,2025,False
00-0036245,road,td_any,3,0.333,0.2,0.214,1.4,5,M.Perry,RB,MIA,2020,False
00-0036252,road,td_any,39,0.282,0.26,0.273,1.4,77,M.Pittman,WR,IND,2025,False
00-0036534,road,td_any,3,0.333,0.2,0.214,1.4,5,S.Zylstra,TE,DET,2025,False
00-0037240,road,td_any,20,0.4,0.368,0.382,1.4,38,J.Williams,WR,DET,2025,False
00-0037475,road,td_any,7,0.143,0.077,0.091,1.4,13,S.Smartt,TE,NYJ,2025,False
00-0037801,road,td_any,17,0.176,0.143,0.156,1.4,35,K.Turpin,WR,DAL,2025,False
00-0038558,road,td_any,12,0.083,0.04,0.054,1.4,25,D.Washington,TE,PIT,2025,False
00-0039342,road,td_any,12,0.25,0.208,0.222,1.4,24,X.Legette,WR,CAR,2025,False
00-0039794,road,td_any,8,0.125,0.067,0.081,1.4,15,B.Allen,RB,NYJ,2025,False
00-0035243,short_week,td_any,3,0.333,0.204,0.218,1.4,54,M.Sanders,RB,DAL,2025,False
00-0038046,short_week,td_any,3,0.333,0.2,0.214,1.4,15,C.Kolar,TE,BAL,2025,False
00-0032211,post_bye,td_any,6,0.333,0.259,0.274,1.4,81,T.Lockett,WR,LV,2025,False
00-0027656,big_favorite,td_any,11,0.364,0.318,0.332,1.4,22,R.Gronkowski,TE,TB,2021,False
00-0027966,big_favorite,td_any,7,0.143,0.08,0.094,1.4,25,M.Ingram,RB,NO,2022,False
00-0031285,big_favorite,td_any,4,0.5,0.4,0.414,1.4,15,D.Freeman,RB,BAL,2021,False
00-0031806,big_favorite,td_any,4,0.25,0.15,0.164,1.4,20,M.Brown,RB,LA,2022,False
00-0033871,big_favorite,td_any,6,0.333,0.259,0.274,1.4,27,C.Davis,WR,NYJ,2022,False
00-0035703,big_favorite,td_any,7,0.429,0.364,0.378,1.4,11,M.Boykin,WR,PIT,2023,False
00-0035715,big_favorite,td_any,3,0.333,0.2,0.214,1.4,5,D.Gore,RB,WAS,2023,False
00-0038951,big_favorite,td_any,5,0.4,0.316,0.33,1.4,19,S.Tucker,RB,TB,2025,False
00-0032208,big_underdog,td_any,7,0.143,0.077,0.091,1.4,13,P.Dorsett,WR,DEN,2023,False
00-0033854,big_underdog,td_any,12,0.167,0.125,0.139,1.4,40,D.Ogunbowale,RB,HOU,2025,False
00-0034613,big_underdog,td_any,5,0.2,0.115,0.129,1.4,26,T.Hudson,TE,CIN,2025,False
00-0038040,big_underdog,td_any,7,0.143,0.08,0.094,1.4,25,Z.White,RB,LV,2025,False
00-0026189,backup_qb,td_any,5,0.2,0.118,0.131,1.4,17,D.Jackson,WR,BAL,2022,False
00-0030513,backup_qb,td_any,12,0.333,0.289,0.303,1.4,45,L.Murray,RB,BUF,2023,False
00-0030578,backup_qb,td_any,17,0.294,0.259,0.273,1.4,54,C.Patterson,RB,PIT,2024,False
00-0033553,backup_qb,td_any,15,0.6,0.564,0.577,1.4,55,J.Conner,RB,ARI,2025,False
00-0033955,backup_qb,td_any,11,0.091,0.043,0.058,1.4,46,J.McNichols,RB,WAS,2025,False
00-0035298,backup_qb,td_any,3,0.333,0.2,0.214,1.4,30,S.Miller,WR,PIT,2025,False
00-0036345,backup_qb,td_any,9,0.333,0.279,0.293,1.4,43,K.Osborn,WR,NE,2024,False
00-0036407,backup_qb,td_any,19,0.211,0.178,0.192,1.4,73,J.Jeudy,WR,CLE,2025,False
00-0037744,backup_qb,td_any,11,0.364,0.319,0.333,1.4,47,T.McBride,TE,ARI,2025,False
00-0038046,backup_qb,td_any,3,0.333,0.2,0.214,1.4,15,C.Kolar,TE,BAL,2025,False
00-0030061,division_rematch,td_any,6,0.333,0.263,0.277,1.4,57,Z.Ertz,TE,WAS,2025,False
00-0033439,division_rematch,td_any,8,0.125,0.069,0.083,1.4,29,P.Brown,TE,ARI,2025,False
00-0036245,division_rematch,td_any,3,0.333,0.2,0.214,1.4,5,M.Perry,RB,MIA,2020,False
00-0036259,division_rematch,td_any,10,0.3,0.25,0.264,1.4,56,J.Jennings,WR,SF,2025,False
00-0037744,division_rematch,td_any,8,0.375,0.319,0.333,1.4,47,T.McBride,TE,ARI,2025,False
00-0038705,division_rematch,td_any,5,0.2,0.115,0.129,1.4,26,E.Demercado,RB,ARI,2025,False
00-0032775,late_season,td_any,26,0.269,0.242,0.256,1.4,66,D.Robinson,WR,SF,2025,False
00-0033921,late_season,td_any,21,0.333,0.304,0.317,1.4,56,C.Godwin,WR,TB,2025,False
00-0034171,late_season,td_any,3,0.333,0.2,0.214,1.4,5,J.Cabinda,RB,DET,2023,False
00-0034366,late_season,td_any,4,0.5,0.4,0.414,1.4,5,K.Coutee,WR,IND,2022,False
00-0035126,late_season,td_any,4,0.5,0.4,0.414,1.4,5,A.Wesley,WR,ARI,2021,False
00-0036245,late_season,td_any,3,0.333,0.2,0.214,1.4,5,M.Perry,RB,MIA,2020,False
00-0038647,late_season,td_any,4,0.5,0.4,0.414,1.4,5,R.Bell,WR,NO,2025,False
00-0039052,late_season,td_any,6,0.167,0.095,0.109,1.4,21,T.Palmer,WR,TB,2024,False
00-0033110,after_OT,td_any,3,0.333,0.2,0.214,1.4,55,T.Higbee,TE,LA,2025,False
00-0036637,after_OT,td_any,4,0.25,0.148,0.162,1.4,54,N.Gray,TE,KC,2025,False
00-0036555,heavy_workload_lastwk,td_any,7,0.429,0.367,0.38,1.4,60,C.Hubbard,RB,CAR,2025,False
00-0037744,after_100yd_game,td_any,8,0.375,0.319,0.333,1.4,47,T.McBride,TE,ARI,2025,False
00-0031806,vs_high_blitz,td_any,4,0.25,0.15,0.164,1.4,20,M.Brown,RB,LA,2022,False
00-0036020,vs_high_blitz,td_any,7,0.286,0.222,0.236,1.4,18,S.Ahmed,RB,MIA,2023,False
00-0030108,fast_ref_crew,td_any,5,0.2,0.118,0.131,1.4,17,R.Griffin,TE,CHI,2022,False
00-0030216,fast_ref_crew,td_any,3,0.333,0.2,0.214,1.4,5,J.Hill,TE,NO,2020,False
00-0033871,fast_ref_crew,td_any,6,0.333,0.259,0.274,1.4,27,C.Davis,WR,NYJ,2022,False
00-0030513,slow_ref_crew,td_any,12,0.333,0.289,0.303,1.4,45,L.Murray,RB,BUF,2023,False
00-0032187,slow_ref_crew,td_any,10,0.3,0.25,0.264,1.4,20,D.Johnson,RB,NO,2022,False
00-0033955,slow_ref_crew,td_any,11,0.091,0.043,0.058,1.4,46,J.McNichols,RB,WAS,2025,False
00-0034366,slow_ref_crew,td_any,4,0.5,0.4,0.414,1.4,5,K.Coutee,WR,IND,2022,False
00-0036245,slow_ref_crew,td_any,3,0.333,0.2,0.214,1.4,5,M.Perry,RB,MIA,2020,False
00-0039021,slow_ref_crew,td_any,8,0.25,0.19,0.205,1.4,21,R.Johnson,RB,CHI,2025,False
00-0039052,slow_ref_crew,td_any,6,0.167,0.095,0.109,1.4,21,T.Palmer,WR,TB,2024,False
00-0039868,slow_ref_crew,td_any,7,0.286,0.222,0.236,1.4,27,T.Franklin,WR,DEN,2025,False
00-0040194,slow_ref_crew,td_any,3,0.333,0.2,0.214,1.4,10,J.Hawes,TE,BUF,2025,False
00-0036945,outdoor,pass_yards,36,0.5,0.477,0.491,1.3,44,J.Fields,QB,NYJ,2025,False
00-0033357,grass,pass_yards,13,0.385,0.348,0.36,1.3,46,T.Hill,QB,NO,2025,False
00-0031800,primetime,pass_yards,4,0.5,0.409,0.422,1.3,22,T.Heinicke,QB,LAC,2024,False
00-0023459,day_game,pass_yards,46,0.587,0.567,0.58,1.3,67,A.Rodgers,QB,PIT,2025,False
00-0036972,day_game,pass_yards,38,0.5,0.479,0.492,1.3,48,M.Jones,QB,SF,2025,False
00-0039918,home,pass_yards,14,0.5,0.464,0.477,1.3,28,C.Williams,QB,CHI,2025,False
00-0034796,road,pass_yards,34,0.471,0.448,0.461,1.3,67,L.Jackson,QB,BAL,2025,False
00-0037077,road,pass_yards,8,0.625,0.571,0.584,1.3,14,S.Howell,QB,SEA,2024,False
00-0036389,short_week,pass_yards,6,0.5,0.432,0.446,1.3,74,J.Hurts,QB,PHI,2025,False
00-0036389,post_bye,pass_yards,6,0.5,0.432,0.446,1.3,74,J.Hurts,QB,PHI,2025,False
00-0036898,late_season,pass_yards,14,0.571,0.536,0.549,1.3,28,D.Mills,QB,HOU,2025,False
00-0024243,dome,rec_yards,4,0.5,0.409,0.422,1.3,22,M.Lewis,TE,CHI,2024,False
00-0039144,dome,rec_yards,3,0.667,0.545,0.558,1.3,22,L.Musgrave,TE,GB,2025,False
00-0039893,dome,rec_yards,6,0.667,0.6,0.613,1.3,25,B.Thomas,WR,JAX,2025,False
00-0031387,outdoor,rec_yards,15,0.8,0.765,0.778,1.3,17,E.Ebron,TE,PIT,2021,False
00-0032355,outdoor,rec_yards,11,0.273,0.231,0.244,1.3,13,C.Rogers,WR,TEN,2021,False
00-0032977,outdoor,rec_yards,17,0.588,0.556,0.569,1.3,18,R.Higgins,WR,CLE,2021,False
00-0034353,outdoor,rec_yards,11,0.273,0.231,0.244,1.3,13,A.Miller,WR,BAL,2024,False
00-0035406,outdoor,rec_yards,16,0.625,0.593,0.605,1.3,27,L.Humphrey,WR,DEN,2025,False
00-0035703,outdoor,rec_yards,10,0.5,0.455,0.468,1.3,11,M.Boykin,WR,PIT,2023,False
00-0036427,outdoor,rec_yards,22,0.409,0.382,0.395,1.3,34,T.Johnson,WR,NYJ,2025,False
00-0036894,outdoor,rec_yards,50,0.46,0.441,0.454,1.3,59,P.Freiermuth,TE,PIT,2025,False
00-0036988,outdoor,rec_yards,20,0.5,0.472,0.484,1.3,53,J.Palmer,WR,BUF,2025,False
00-0033110,turf,rec_yards,39,0.513,0.491,0.504,1.3,55,T.Higbee,TE,LA,2025,False
00-0036255,turf,rec_yards,17,0.294,0.263,0.276,1.3,19,D.Mims,WR,NYJ,2022,False
00-0036963,turf,rec_yards,49,0.571,0.552,0.565,1.3,67,A.St. Brown,WR,DET,2025,False
00-0037755,turf,rec_yards,8,0.5,0.444,0.458,1.3,9,J.Woods,TE,NYJ,2025,False
00-0039868,turf,rec_yards,4,0.5,0.407,0.42,1.3,27,T.Franklin,WR,DEN,2025,False
00-0033681,grass,rec_yards,15,0.4,0.367,0.379,1.3,30,K.Cole,WR,LV,2022,False
00-0034297,grass,rec_yards,18,0.444,0.414,0.427,1.3,29,B.Pringle,WR,WAS,2023,False
00-0034353,grass,rec_yards,11,0.273,0.231,0.244,1.3,13,A.Miller,WR,BAL,2024,False
00-0034960,grass,rec_yards,41,0.415,0.394,0.407,1.3,71,J.Meyers,WR,JAX,2025,False
00-0035329,grass,rec_yards,8,0.5,0.448,0.461,1.3,29,D.Parham,TE,LAC,2023,False
00-0035703,grass,rec_yards,10,0.5,0.455,0.468,1.3,11,M.Boykin,WR,PIT,2023,False
00-0037086,grass,rec_yards,10,0.4,0.353,0.366,1.3,17,G.Calcaterra,TE,PHI,2025,False
00-0040129,grass,rec_yards,9,0.333,0.286,0.298,1.3,14,E.Egbuka,WR,TB,2025,False
00-0040134,grass,rec_yards,8,0.5,0.444,0.458,1.3,9,P.Bryant,WR,DEN,2025,False
00-0039144,wind15+,rec_yards,3,0.667,0.545,0.558,1.3,22,L.Musgrave,TE,GB,2025,False
00-0039920,wind15+,rec_yards,3,0.667,0.545,0.558,1.3,11,M.Corley,WR,CLE,2025,False
00-0035208,primetime,rec_yards,10,0.4,0.355,0.368,1.3,62,O.Zaccheaus,WR,CHI,2025,False
00-0029632,day_game,rec_yards,8,0.5,0.444,0.458,1.3,9,M.Sanu,WR,SF,2021,False
00-0032765,day_game,rec_yards,10,0.5,0.455,0.468,1.3,11,M.Thomas,WR,NO,2023,False
00-0033009,day_game,rec_yards,55,0.473,0.453,0.467,1.3,64,T.Boyd,WR,TEN,2024,False
00-0033375,day_game,rec_yards,38,0.447,0.426,0.439,1.3,47,T.Patrick,WR,JAX,2025,False
00-0033757,day_game,rec_yards,27,0.333,0.308,0.321,1.3,39,R.Tonyan,TE,KC,2025,False
00-0034777,day_game,rec_yards,28,0.357,0.333,0.346,1.3,30,D.Chark,WR,LAC,2024,False
00-0036955,day_game,rec_yards,24,0.333,0.308,0.32,1.3,26,T.Marshall,WR,LV,2024,False
00-0040164,day_game,rec_yards,6,0.667,0.6,0.613,1.3,10,J.Lane,WR,WAS,2025,False
00-0032977,home,rec_yards,10,0.6,0.556,0.568,1.3,18,R.Higgins,WR,CLE,2021,False
00-0036876,home,rec_yards,19,0.421,0.39,0.404,1.3,41,K.Granson,TE,PHI,2025,False
00-0037091,home,rec_yards,9,0.333,0.286,0.298,1.3,14,B.Melton,WR,GB,2025,False
00-0038618,home,rec_yards,17,0.471,0.438,0.451,1.3,32,X.Hutchinson,WR,HOU,2025,False
00-0035659,road,rec_yards,39,0.462,0.44,0.453,1.3,75,T.McLaurin,WR,WAS,2025,False
00-0036754,road,rec_yards,15,0.333,0.3,0.312,1.3,30,B.Wright,TE,DET,2025,False
00-0040194,road,rec_yards,6,0.667,0.6,0.613,1.3,10,J.Hawes,TE,BUF,2025,False
00-0031428,short_week,rec_yards,3,0.667,0.545,0.558,1.3,44,A.Robinson,WR,DET,2024,False
00-0039868,short_week,rec_yards,4,0.5,0.407,0.42,1.3,27,T.Franklin,WR,DEN,2025,False
00-0031428,post_bye,rec_yards,3,0.667,0.545,0.558,1.3,44,A.Robinson,WR,DET,2024,False
00-0034960,big_favorite,rec_yards,9,0.444,0.394,0.408,1.3,71,J.Meyers,WR,JAX,2025,False
00-0036244,big_underdog,rec_yards,4,0.5,0.404,0.417,1.3,47,C.Parkinson,TE,LA,2025,False
00-0027981,backup_qb,rec_yards,6,0.5,0.435,0.447,1.3,23,K.Rudolph,TE,TB,2022,False
00-0039920,division_rematch,rec_yards,3,0.667,0.545,0.558,1.3,11,M.Corley,WR,CLE,2025,False
00-0027981,late_season,rec_yards,6,0.5,0.435,0.447,1.3,23,K.Rudolph,TE,TB,2022,False
00-0031549,late_season,rec_yards,16,0.5,0.466,0.479,1.3,58,N.Agholor,WR,BAL,2024,False
00-0034521,late_season,rec_yards,22,0.409,0.382,0.395,1.3,55,A.Lazard,WR,NYJ,2025,False
00-0036936,late_season,rec_yards,6,0.5,0.433,0.446,1.3,30,R.Moore,WR,ARI,2023,False
00-0039065,late_season,rec_yards,10,0.5,0.455,0.468,1.3,33,S.LaPorta,TE,DET,2025,False
00-0034960,body_clock_1pmET_road,rec_yards,9,0.444,0.394,0.408,1.3,71,J.Meyers,WR,JAX,2025,False
